atmId,code_str,date,disbursement_amnt,money_fulfilled
340,S1A95812,2016-04-18,48160,0
340,S1A95812,2016-04-19,44150,92310
340,S1A95812,2016-04-20,40660,0
340,S1A95812,2016-04-21,53190,93850
340,S1A95812,2016-04-22,70730,70730
340,S1A95812,2016-04-23,88800,88800
340,S1A95812,2016-04-24,32320,32320
340,S1A95812,2016-04-25,71870,71870
340,S1A95812,2016-04-26,108620,108620
340,S1A95812,2016-04-27,123190,123190
340,S1A95812,2016-04-28,70380,70380
340,S1A95812,2016-04-29,42290,42290
340,S1A95812,2016-04-30,150590,150590
340,S1A95812,2016-05-01,27530,0
340,S1A95812,2016-05-02,36710,64240
340,S1A95812,2016-05-04,87190,87190
340,S1A95812,2016-05-05,80710,80710
340,S1A95812,2016-05-06,58650,58650
340,S1A95812,2016-05-07,98970,98970
340,S1A95812,2016-05-08,45210,45210
340,S1A95812,2016-05-09,74900,74900
340,S1A95812,2016-05-10,59060,59060
340,S1A95812,2016-05-11,44280,44280
340,S1A95812,2016-05-12,67890,67890
340,S1A95812,2016-05-13,68000,68000
340,S1A95812,2016-05-14,99730,99730
340,S1A95812,2016-05-15,33540,0
340,S1A95812,2016-05-16,64860,98400
340,S1A95812,2016-05-17,47760,0
340,S1A95812,2016-05-18,37890,85650
340,S1A95812,2016-05-19,50780,50780
340,S1A95812,2016-05-20,52960,52960
340,S1A95812,2016-05-21,82690,82690
340,S1A95812,2016-05-22,30410,0
340,S1A95812,2016-05-23,50520,80930
340,S1A95812,2016-05-24,52240,52240
340,S1A95812,2016-05-26,56680,56680
340,S1A95812,2016-05-27,107400,107400
340,S1A95812,2016-05-28,128070,128070
340,S1A95812,2016-05-29,52500,52500
340,S1A95812,2016-05-30,83800,83800
340,S1A95812,2016-05-31,76370,76370
340,S1A95812,2016-06-01,68070,68070
340,S1A95812,2016-06-02,52230,52230
340,S1A95812,2016-06-03,53290,53290
340,S1A95812,2016-06-04,103740,103740
340,S1A95812,2016-06-05,41010,41010
340,S1A95812,2016-06-06,76440,76440
340,S1A95812,2016-06-07,64260,64260
340,S1A95812,2016-06-08,49570,0
340,S1A95812,2016-06-09,45340,94910
340,S1A95812,2016-06-10,63850,63850
340,S1A95812,2016-06-11,86730,86730
340,S1A95812,2016-06-12,39030,39030
340,S1A95812,2016-06-13,62450,62450
340,S1A95812,2016-06-14,55490,55490
340,S1A95812,2016-06-15,50590,0
340,S1A95812,2016-06-16,49330,99920
340,S1A95812,2016-06-17,44040,44040
340,S1A95812,2016-06-18,75710,75710
340,S1A95812,2016-06-19,30240,0
340,S1A95812,2016-06-20,32780,63020
340,S1A95812,2016-06-21,51970,0
340,S1A95812,2016-06-22,43720,95690
340,S1A95812,2016-06-23,35920,35920
340,S1A95812,2016-06-24,98390,98390
340,S1A95812,2016-06-25,101560,101560
340,S1A95812,2016-06-26,41980,41980
340,S1A95812,2016-06-27,83990,83990
340,S1A95812,2016-06-28,72830,72830
340,S1A95812,2016-06-29,63910,63910
340,S1A95812,2016-06-30,72330,72330
340,S1A95812,2016-07-01,52800,52800
340,S1A95812,2016-07-02,58960,58960
340,S1A95812,2016-07-03,43790,43790
340,S1A95812,2016-07-04,65060,65060
340,S1A95812,2016-07-05,44800,0
340,S1A95812,2016-07-06,48120,92920
340,S1A95812,2016-07-07,30840,0
340,S1A95812,2016-07-08,47930,78770
340,S1A95812,2016-07-09,79260,79260
340,S1A95812,2016-07-11,55150,55150
340,S1A95812,2016-07-12,72230,72230
340,S1A95812,2016-07-13,40450,0
340,S1A95812,2016-07-14,48720,89170
340,S1A95812,2016-07-15,61220,61220
340,S1A95812,2016-07-16,78040,78040
340,S1A95812,2016-07-17,33310,0
340,S1A95812,2016-07-18,52030,85340
340,S1A95812,2016-07-19,46510,0
340,S1A95812,2016-07-20,39640,86150
340,S1A95812,2016-07-21,50040,50040
340,S1A95812,2016-07-22,54030,54030
340,S1A95812,2016-07-23,59150,59150
340,S1A95812,2016-07-25,49230,49230
340,S1A95812,2016-07-26,80080,80080
340,S1A95812,2016-07-27,91530,91530
340,S1A95812,2016-07-28,102140,102140
340,S1A95812,2016-07-29,88240,88240
340,S1A95812,2016-07-30,79400,79400
340,S1A95812,2016-07-31,37720,37720
340,S1A95812,2016-08-01,79040,79040
340,S1A95812,2016-08-02,66880,66880
340,S1A95812,2016-08-03,48530,48530
340,S1A95812,2016-08-04,53880,53880
340,S1A95812,2016-08-05,63510,63510
340,S1A95812,2016-08-06,67380,0
340,S1A95812,2016-08-07,31120,98500
340,S1A95812,2016-08-08,55080,0
340,S1A95812,2016-08-09,39390,94470
340,S1A95812,2016-08-10,52080,52080
340,S1A95812,2016-08-11,69370,69370
340,S1A95812,2016-08-12,86940,86940
340,S1A95812,2016-08-13,72830,0
340,S1A95812,2016-08-15,24260,97090
340,S1A95812,2016-08-16,41940,0
340,S1A95812,2016-08-17,37190,79130
340,S1A95812,2016-08-18,41820,0
340,S1A95812,2016-08-19,42180,84000
340,S1A95812,2016-08-20,58750,58750
340,S1A95812,2016-08-22,46000,0
340,S1A95812,2016-08-23,31980,77980
340,S1A95812,2016-08-24,35700,35700
340,S1A95812,2016-08-25,75830,75830
340,S1A95812,2016-08-26,76870,76870
340,S1A95812,2016-08-27,64820,64820
340,S1A95812,2016-08-29,57750,57750
340,S1A95812,2016-08-30,95930,95930
340,S1A95812,2016-08-31,68550,68550
340,S1A95812,2016-09-01,64370,64370
340,S1A95812,2016-09-02,61430,61430
340,S1A95812,2016-09-03,68340,0
340,S1A95812,2016-09-04,31420,99760
340,S1A95812,2016-09-05,56340,56340
340,S1A95812,2016-09-06,60080,60080
340,S1A95812,2016-09-07,47650,0
340,S1A95812,2016-09-08,39880,87530
340,S1A95812,2016-09-09,50860,0
340,S1A95812,2016-09-10,43900,94760
340,S1A95812,2016-09-12,59430,59430
340,S1A95812,2016-09-13,58600,0
340,S1A95812,2016-09-14,38080,96680
340,S1A95812,2016-09-15,52050,52050
340,S1A95812,2016-09-16,50050,50050
340,S1A95812,2016-09-17,66090,66090
340,S1A95812,2016-09-19,42440,0
340,S1A95812,2016-09-20,44450,86890
340,S1A95812,2016-09-21,35820,0
340,S1A95812,2016-09-22,34890,70710
340,S1A95812,2016-09-23,39090,0
340,S1A95812,2016-09-24,45030,84120
340,S1A95812,2016-09-26,79820,79820
340,S1A95812,2016-09-27,83870,83870
340,S1A95812,2016-09-28,64180,64180
340,S1A95812,2016-09-29,88440,88440
340,S1A95812,2016-09-30,84290,84290
340,S1A95812,2016-10-01,86040,86040
340,S1A95812,2016-10-02,40070,40070
340,S1A95812,2016-10-03,77740,77740
340,S1A95812,2016-10-04,67380,67380
340,S1A95812,2016-10-05,48910,48910
340,S1A95812,2016-10-06,56920,56920
340,S1A95812,2016-10-07,66580,66580
340,S1A95812,2016-10-08,68240,68240
340,S1A95812,2016-10-09,32780,0
340,S1A95812,2016-10-10,55740,88520
340,S1A95812,2016-10-11,45460,45460
340,S1A95812,2016-10-12,59760,59760
340,S1A95812,2016-10-13,62040,62040
340,S1A95812,2016-10-14,48380,48380
340,S1A95812,2016-10-15,71090,71090
340,S1A95812,2016-10-17,55990,55990
340,S1A95812,2016-10-18,46270,0
340,S1A95812,2016-10-19,50030,96300
340,S1A95812,2016-10-20,48780,0
340,S1A95812,2016-10-21,45230,94010
340,S1A95812,2016-10-22,41600,0
340,S1A95812,2016-10-24,43080,84680
340,S1A95812,2016-10-25,31150,0
340,S1A95812,2016-10-27,59010,90160
340,S1A95812,2016-10-28,61810,61810
340,S1A95812,2016-10-29,98760,98760
340,S1A95812,2016-10-30,43350,43350
340,S1A95812,2016-10-31,71590,71590
340,S1A95812,2016-11-01,86980,86980
340,S1A95812,2016-11-03,64900,64900
340,S1A95812,2016-11-04,63210,63210
340,S1A95812,2016-11-05,67460,0
340,S1A95812,2016-11-06,28190,95650
340,S1A95812,2016-11-07,66550,0
340,S1A95812,2016-11-08,28380,94930
340,S1A95812,2016-11-09,44800,44800
340,S1A95812,2016-11-10,59580,59580
340,S1A95812,2016-11-11,75040,75040
340,S1A95812,2016-11-12,86760,86760
340,S1A95812,2016-11-15,36720,0
340,S1A95812,2016-11-17,48720,85440
340,S1A95812,2016-11-18,56810,56810
340,S1A95812,2016-11-19,55320,55320
340,S1A95812,2016-11-21,50970,0
340,S1A95812,2016-11-22,41000,91970
340,S1A95812,2016-11-23,35840,35840
340,S1A95812,2016-11-24,68070,68070
340,S1A95812,2016-11-25,84910,84910
340,S1A95812,2016-11-26,81810,81810
340,S1A95812,2016-11-27,37880,0
340,S1A95812,2016-11-28,50270,88150
340,S1A95812,2016-11-29,49320,49320
340,S1A95812,2016-12-02,54450,54450
340,S1A95812,2016-12-03,86250,86250
340,S1A95812,2016-12-04,35460,0
340,S1A95812,2016-12-05,62940,98400
340,S1A95812,2016-12-06,44340,44340
340,S1A95812,2016-12-07,64720,64720
340,S1A95812,2016-12-08,36460,0
340,S1A95812,2016-12-09,31860,68320
340,S1A95812,2016-12-10,79450,79450
340,S1A95812,2016-12-11,46500,46500
340,S1A95812,2016-12-12,70610,70610
340,S1A95812,2016-12-13,73160,73160
340,S1A95812,2016-12-14,30300,0
340,S1A95812,2016-12-15,32960,63260
340,S1A95812,2016-12-19,56930,56930
340,S1A95812,2016-12-20,49950,49950
340,S1A95812,2016-12-21,54670,54670
340,S1A95812,2016-12-22,111320,111320
340,S1A95812,2016-12-23,109590,109590
340,S1A95812,2016-12-24,141490,141490
340,S1A95812,2016-12-25,35480,0
340,S1A95812,2016-12-26,43870,79350
340,S1A95812,2016-12-27,69620,69620
340,S1A95812,2016-12-28,76070,76070
340,S1A95812,2016-12-29,79480,79480
340,S1A95812,2016-12-30,79110,79110
340,S1A95812,2016-12-31,38060,0
340,S1A95812,2017-01-02,29210,67270
340,S1A95812,2017-01-03,55840,55840
340,S1A95812,2017-01-04,54060,54060
340,S1A95812,2017-01-05,59890,0
340,S1A95812,2017-01-06,18290,78180
340,S1A95812,2017-01-19,44660,44660
340,S1A95812,2017-01-20,55890,55890
340,S1A95812,2017-01-21,51460,51460
340,S1A95812,2017-01-23,50070,0
340,S1A95812,2017-01-24,45090,95160
340,S1A95812,2017-01-25,40840,40840
340,S1A95812,2017-01-26,70000,70000
340,S1A95812,2017-01-27,63610,63610
340,S1A95812,2017-01-28,41230,41230
340,S1A95812,2017-01-30,92140,92140
340,S1A95812,2017-01-31,65220,65220
340,S1A95812,2017-02-01,72350,72350
340,S1A95812,2017-02-02,49180,0
340,S1A95812,2017-02-06,31600,80780
340,S1A95812,2017-02-07,61400,61400
340,S1A95812,2017-02-08,52920,52920
340,S1A95812,2017-02-09,60590,60590
340,S1A95812,2017-02-10,74340,74340
340,S1A95812,2017-02-11,65180,0
340,S1A95812,2017-02-12,28650,93830
340,S1A95812,2017-02-13,37520,0
340,S1A95812,2017-02-14,45360,82880
340,S1A95812,2017-02-15,46920,0
340,S1A95812,2017-02-16,49940,96860
340,S1A95812,2017-02-17,35000,0
340,S1A95812,2017-02-18,63550,98550
340,S1A95812,2017-02-20,49480,0
340,S1A95812,2017-02-21,42930,92410
340,S1A95812,2017-02-22,38590,38590
340,S1A95812,2017-02-23,78820,78820
340,S1A95812,2017-02-24,151730,151730
340,S1A95812,2017-02-25,80130,80130
340,S1A95812,2017-02-26,34210,0
340,S1A95812,2017-02-27,36680,70890
340,S1A95812,2017-02-28,71010,71010
340,S1A95812,2017-03-01,69810,69810
340,S1A95812,2017-03-02,67700,67700
340,S1A95812,2017-03-03,62710,62710
340,S1A95812,2017-03-04,77820,77820
340,S1A95812,2017-03-05,31400,0
340,S1A95812,2017-03-06,67860,99260
340,S1A95812,2017-03-07,54860,0
340,S1A95812,2017-03-08,40910,95770
340,S1A95812,2017-03-09,46190,0
340,S1A95812,2017-03-10,34680,80870
340,S1A95812,2017-03-15,39530,0
340,S1A95812,2017-03-17,44750,84280
340,S1A95812,2017-03-20,53010,53010
340,S1A95812,2017-03-21,49050,0
340,S1A95812,2017-03-22,41190,90240
340,S1A95812,2017-03-23,42010,42010
340,S1A95812,2017-03-24,93080,93080
340,S1A95812,2017-03-25,60400,0
340,S1A95812,2017-03-27,30100,90500
340,S1A95812,2017-03-28,56020,56020
340,S1A95812,2017-03-29,70930,70930
340,S1A95812,2017-03-30,87300,87300
340,S1A95812,2017-03-31,76980,76980
340,S1A95812,2017-04-01,69370,69370
340,S1A95812,2017-04-02,43200,43200
340,S1A95812,2017-04-03,85190,85190
340,S1A95812,2017-04-04,75050,75050
340,S1A95812,2017-04-05,49720,49720
340,S1A95812,2017-04-06,68710,68710
340,S1A95812,2017-04-07,70950,70950
340,S1A95812,2017-04-08,53820,0
340,S1A95812,2017-04-09,29190,83010
340,S1A95812,2017-04-10,60050,60050
340,S1A95812,2017-04-11,61360,61360
340,S1A95812,2017-04-12,79590,79590
340,S1A95812,2017-04-13,81910,81910
340,S1A95812,2017-04-14,41950,41950
340,S1A95812,2017-04-15,66690,0
340,S1A95812,2017-04-16,20250,86940
340,S1A95812,2017-04-17,24290,0
340,S1A95812,2017-04-18,63140,87430
340,S1A95812,2017-04-19,51080,51080
340,S1A95812,2017-04-20,51820,51820
340,S1A95812,2017-04-21,49240,0
340,S1A95812,2017-04-22,43080,92320
340,S1A95812,2017-04-24,53710,0
340,S1A95812,2017-04-25,43260,96970
340,S1A95812,2017-04-26,72780,72780
340,S1A95812,2017-04-27,132200,132200
340,S1A95812,2017-04-28,97630,97630
340,S1A95812,2017-04-29,96540,96540
340,S1A95812,2017-04-30,40520,0
340,S1A95812,2017-05-01,36690,77210
340,S1A95812,2017-05-02,79070,79070
340,S1A95812,2017-05-03,66970,66970
340,S1A95812,2017-05-04,60920,60920
340,S1A95812,2017-05-05,62570,62570
340,S1A95812,2017-05-06,51370,0
340,S1A95812,2017-05-10,46740,98110
340,S1A95812,2017-05-11,56290,56290
340,S1A95812,2017-05-12,70440,70440
340,S1A95812,2017-05-13,59780,0
340,S1A95812,2017-05-14,33630,93410
340,S1A95812,2017-05-15,58320,58320
340,S1A95812,2017-05-16,56230,0
340,S1A95812,2017-05-17,39740,95970
340,S1A95812,2017-05-18,49980,0
340,S1A95812,2017-05-19,45310,95290
340,S1A95812,2017-05-20,58130,58130
340,S1A95812,2017-05-22,42770,0
340,S1A95812,2017-05-23,35600,78370
340,S1A95812,2017-05-24,37240,37240
340,S1A95812,2017-05-25,67230,67230
340,S1A95812,2017-05-26,90820,90820
340,S1A95812,2017-05-27,58970,0
340,S1A95812,2017-05-28,33050,92020
340,S1A95812,2017-05-29,77470,77470
340,S1A95812,2017-05-30,108390,108390
340,S1A95812,2017-05-31,77960,77960
340,S1A95812,2017-06-01,83000,83000
340,S1A95812,2017-06-02,54220,54220
340,S1A95812,2017-06-03,59290,0
340,S1A95812,2017-06-04,24930,84220
340,S1A95812,2017-06-05,30030,30030
340,S1A95812,2017-06-06,85000,85000
340,S1A95812,2017-06-07,50400,0
340,S1A95812,2017-06-08,47340,97740
340,S1A95812,2017-06-09,49860,49860
340,S1A95812,2017-06-10,56210,0
340,S1A95812,2017-06-11,28210,84420
340,S1A95812,2017-06-12,66400,66400
340,S1A95812,2017-06-13,61280,61280
340,S1A95812,2017-06-14,44870,0
340,S1A95812,2017-06-15,52230,97100
340,S1A95812,2017-06-16,54840,0
340,S1A95812,2017-06-17,44330,99170
340,S1A95812,2017-06-19,48050,0
340,S1A95812,2017-06-20,46300,94350
340,S1A95812,2017-06-21,42280,0
340,S1A95812,2017-06-22,37550,79830
340,S1A95812,2017-06-23,32130,32130
340,S1A95812,2017-06-27,70210,70210
340,S1A95812,2017-06-28,38870,38870
340,S1A95812,2017-06-29,94720,94720
340,S1A95812,2017-06-30,44930,0
340,S1A95812,2017-07-01,46390,91320
340,S1A95812,2017-07-02,36080,0
340,S1A95812,2017-07-03,57810,93890
340,S1A95812,2017-07-06,55560,55560
340,S1A95812,2017-07-07,58460,58460
340,S1A95812,2017-07-08,56630,0
340,S1A95812,2017-07-09,29960,86590
340,S1A95812,2017-07-10,58840,58840
340,S1A95812,2017-07-11,57630,57630
340,S1A95812,2017-07-12,66180,66180
340,S1A95812,2017-07-13,63120,63120
340,S1A95812,2017-07-14,47640,0
340,S1A95812,2017-07-15,36780,84420
340,S1A95812,2017-07-17,47230,0
340,S1A95812,2017-07-18,48660,95890
340,S1A95812,2017-07-19,48040,48040
340,S1A95812,2017-07-20,57460,57460
340,S1A95812,2017-07-21,47910,47910
340,S1A95812,2017-07-22,53300,53300
340,S1A95812,2017-07-24,50040,0
340,S1A95812,2017-07-25,48100,98140
340,S1A95812,2017-07-26,84160,84160
340,S1A95812,2017-07-27,98420,98420
340,S1A95812,2017-07-28,143920,143920
340,S1A95812,2017-07-29,81440,81440
340,S1A95812,2017-07-30,44630,44630
340,S1A95812,2017-07-31,90430,90430
340,S1A95812,2017-08-01,95900,95900
340,S1A95812,2017-08-02,65450,65450
340,S1A95812,2017-08-03,59860,59860
340,S1A95812,2017-08-04,82620,82620
340,S1A95812,2017-08-05,72870,72870
340,S1A95812,2017-08-06,32550,0
340,S1A95812,2017-08-07,50590,83140
340,S1A95812,2017-08-10,44280,44280
340,S1A95812,2017-08-11,84040,84040
340,S1A95812,2017-08-12,60730,0
340,S1A95812,2017-08-13,28730,89460
340,S1A95812,2017-08-14,66480,0
340,S1A95812,2017-08-15,24600,91080
340,S1A95812,2017-08-16,47350,0
340,S1A95812,2017-08-17,51680,99030
340,S1A95812,2017-08-18,53790,53790
340,S1A95812,2017-08-19,55440,55440
340,S1A95812,2017-08-21,54060,0
340,S1A95812,2017-08-22,41700,95760
340,S1A95812,2017-08-23,35710,35710
340,S1A95812,2017-08-24,66930,66930
340,S1A95812,2017-08-25,64380,64380
340,S1A95812,2017-08-26,58560,58560
340,S1A95812,2017-08-28,58020,58020
340,S1A95812,2017-08-29,75210,75210
340,S1A95812,2017-08-30,98400,98400
340,S1A95812,2017-08-31,98360,98360
340,S1A95812,2017-09-01,106700,106700
340,S1A95812,2017-09-02,56840,0
340,S1A95812,2017-09-03,39210,96050
340,S1A95812,2017-09-04,61690,61690
340,S1A95812,2017-09-05,57140,57140
340,S1A95812,2017-09-06,71440,71440
340,S1A95812,2017-09-07,64110,64110
340,S1A95812,2017-09-08,62980,62980
340,S1A95812,2017-09-09,48620,48620
340,S1A95812,2017-09-11,53450,53450
340,S1A95812,2017-09-12,73460,73460
340,S1A95812,2017-09-13,59560,59560
340,S1A95812,2017-09-14,46710,46710
340,S1A95812,2017-09-15,72290,72290
340,S1A95812,2017-09-16,43240,0
340,S1A95812,2017-09-19,43930,87170
340,S1A95812,2017-09-20,43690,0
340,S1A95812,2017-09-21,53270,96960
340,S1A95812,2017-09-22,55490,0
340,S1A95812,2017-09-23,41690,97180
340,S1A95812,2017-09-25,29450,29450
340,S1A95812,2017-09-26,86110,86110
340,S1A95812,2017-09-27,87040,87040
340,S1A95812,2017-09-28,123500,123500
340,S1A95812,2017-09-29,71550,71550
340,S1A95812,2017-10-03,44330,44330
340,S1A95812,2017-10-04,73210,73210
340,S1A95812,2017-10-05,63880,0
340,S1A95812,2017-10-10,33460,97340
340,S1A95812,2017-10-26,67410,67410
340,S1A95812,2017-10-27,94410,94410
340,S1A95812,2017-10-28,64300,64300
340,S1A95812,2017-10-30,42600,42600
340,S1A95812,2017-10-31,93920,93920
340,S1A95812,2017-11-01,98310,98310
340,S1A95812,2017-11-02,85910,85910
340,S1A95812,2017-11-03,45510,45510
340,S1A95812,2017-11-04,58300,0
340,S1A95812,2017-11-05,32480,90780
340,S1A95812,2017-11-06,75700,75700
340,S1A95812,2017-11-07,64870,0
340,S1A95812,2017-11-08,29150,94020
340,S1A95812,2017-11-09,53400,53400
340,S1A95812,2017-11-10,69360,69360
340,S1A95812,2017-11-11,60560,0
340,S1A95812,2017-11-12,28320,88880
340,S1A95812,2017-11-13,53520,0
340,S1A95812,2017-11-14,40880,94400
340,S1A95812,2017-11-15,57890,57890
340,S1A95812,2017-11-16,53730,53730
340,S1A95812,2017-11-17,53660,0
340,S1A95812,2017-11-18,41200,94860
340,S1A95812,2017-11-20,31680,0
340,S1A95812,2017-11-21,42590,74270
340,S1A95812,2017-11-22,43870,0
340,S1A95812,2017-11-23,44660,88530
340,S1A95812,2017-11-24,88090,88090
340,S1A95812,2017-11-25,71140,71140
340,S1A95812,2017-11-28,86420,86420
340,S1A95812,2017-11-29,83090,83090
340,S1A95812,2017-11-30,119800,119800
340,S1A95812,2017-12-01,112610,112610
340,S1A95812,2017-12-02,62810,62810
340,S1A95812,2017-12-03,37900,37900
340,S1A95812,2017-12-04,79550,79550
340,S1A95812,2017-12-05,68150,68150
340,S1A95812,2017-12-06,59080,59080
340,S1A95812,2017-12-07,67680,67680
340,S1A95812,2017-12-08,70160,70160
340,S1A95812,2017-12-09,56940,56940
340,S1A95812,2017-12-11,54070,54070
340,S1A95812,2017-12-12,56120,56120
340,S1A95812,2017-12-13,69580,69580
340,S1A95812,2017-12-14,85110,85110
340,S1A95812,2017-12-15,136000,136000
340,S1A95812,2017-12-16,74380,74380
340,S1A95812,2017-12-18,37220,37220
340,S1A95812,2017-12-19,87450,87450
340,S1A95812,2017-12-20,103720,103720
340,S1A95812,2017-12-21,128030,128030
340,S1A95812,2017-12-22,128420,128420
340,S1A95812,2017-12-23,124860,124860
340,S1A95812,2017-12-24,63110,63110
340,S1A95812,2017-12-27,39780,39780
340,S1A95812,2017-12-28,96930,96930
340,S1A95812,2017-12-29,82320,82320
340,S1A95812,2017-12-30,70640,70640
340,S1A95812,2017-12-31,50080,0
340,S1A95812,2018-01-01,31090,81170
340,S1A95812,2018-01-02,35470,35470
340,S1A95812,2018-01-03,73730,73730
340,S1A95812,2018-01-04,54670,54670
340,S1A95812,2018-01-05,63360,63360
340,S1A95812,2018-01-06,37250,0
340,S1A95812,2018-01-07,34010,71260
340,S1A95812,2018-01-08,57050,57050
340,S1A95812,2018-01-09,55880,0
340,S1A95812,2018-01-10,42720,98600
340,S1A95812,2018-01-11,47670,47670
340,S1A95812,2018-01-12,75980,75980
340,S1A95812,2018-01-13,36710,0
340,S1A95812,2018-01-14,29200,65910
340,S1A95812,2018-01-15,52870,52870
340,S1A95812,2018-01-16,54170,54170
340,S1A95812,2018-01-17,63930,63930
340,S1A95812,2018-01-18,50810,50810
340,S1A95812,2018-01-19,59980,0
340,S1A95812,2018-01-20,34590,94570
340,S1A95812,2018-01-22,36700,0
340,S1A95812,2018-01-23,40810,77510
340,S1A95812,2018-01-25,61370,61370
340,S1A95812,2018-01-26,97500,97500
340,S1A95812,2018-01-27,73110,73110
340,S1A95812,2018-01-28,32590,32590
340,S1A95812,2018-01-29,88550,88550
340,S1A95812,2018-01-30,106700,106700
340,S1A95812,2018-01-31,95980,95980
340,S1A95812,2018-02-01,112270,112270
340,S1A95812,2018-02-02,99750,99750
340,S1A95812,2018-02-03,66190,0
340,S1A95812,2018-02-04,33670,99860
340,S1A95812,2018-02-05,57430,57430
340,S1A95812,2018-02-06,56580,56580
340,S1A95812,2018-02-07,55870,55870
340,S1A95812,2018-02-08,53010,53010
340,S1A95812,2018-02-09,58460,58460
340,S1A95812,2018-02-10,41760,41760
340,S1A95812,2018-02-12,63270,63270
340,S1A95812,2018-02-13,60010,60010
340,S1A95812,2018-02-14,52290,52290
340,S1A95812,2018-02-15,50900,50900
340,S1A95812,2018-02-16,63240,0
340,S1A95812,2018-02-17,30400,93640
340,S1A95812,2018-02-19,26440,0
340,S1A95812,2018-02-20,44000,70440
340,S1A95812,2018-02-21,40210,0
340,S1A95812,2018-02-22,36450,76660
340,S1A95812,2018-02-23,49190,0
340,S1A95812,2018-02-24,31150,80340
340,S1A95812,2018-02-26,65230,65230
340,S1A95812,2018-02-27,177470,177470
340,S1A95812,2018-02-28,126240,126240
340,S1A95812,2018-03-01,125610,125610
340,S1A95812,2018-03-02,104690,104690
340,S1A95812,2018-03-03,73430,73430
340,S1A95812,2018-03-04,43700,43700
340,S1A95812,2018-03-05,64770,64770
340,S1A95812,2018-03-06,60320,60320
340,S1A95812,2018-03-07,49460,49460
340,S1A95812,2018-03-08,61270,61270
340,S1A95812,2018-03-09,62300,62300
340,S1A95812,2018-03-10,52850,0
340,S1A95812,2018-03-11,30460,83310
340,S1A95812,2018-03-12,63740,63740
340,S1A95812,2018-03-13,77930,77930
340,S1A95812,2018-03-14,53140,53140
340,S1A95812,2018-03-15,56040,56040
340,S1A95812,2018-03-16,60740,60740
340,S1A95812,2018-03-17,48970,48970
340,S1A95812,2018-03-19,51720,0
340,S1A95812,2018-03-20,43280,95000
340,S1A95812,2018-03-21,37200,0
340,S1A95812,2018-03-22,44070,81270
340,S1A95812,2018-03-23,52320,0
340,S1A95812,2018-03-24,42700,95020
340,S1A95812,2018-03-25,17690,17690
340,S1A95812,2018-03-26,90750,90750
340,S1A95812,2018-03-27,103310,103310
340,S1A95812,2018-03-28,121840,121840
340,S1A95812,2018-03-29,134540,134540
340,S1A95812,2018-03-30,106900,106900
340,S1A95812,2018-03-31,96600,96600
340,S1A95812,2018-04-01,65110,65110
340,S1A95812,2018-04-02,96390,96390
340,S1A95812,2018-04-03,86940,86940
340,S1A95812,2018-04-04,99310,99310
340,S1A95812,2018-04-05,80940,80940
340,S1A95812,2018-04-06,46790,0
340,S1A95812,2018-04-07,44090,90880
340,S1A95812,2018-04-08,17330,0
340,S1A95812,2018-04-09,26590,43920
340,S1A95812,2018-04-10,65390,65390
340,S1A95812,2018-04-11,48510,48510
340,S1A95812,2018-04-12,76290,76290
340,S1A95812,2018-04-13,79010,79010
340,S1A95812,2018-04-14,57370,0
340,S1A95812,2018-04-16,40550,97920
340,S1A95812,2018-04-17,55570,55570
340,S1A95812,2018-04-18,46500,0
340,S1A95812,2018-04-19,40640,87140
340,S1A95812,2018-04-20,52520,0
340,S1A95812,2018-04-21,44820,97340
340,S1A95812,2018-04-23,43190,0
340,S1A95812,2018-04-24,44490,87680
340,S1A95812,2018-04-25,41040,41040
340,S1A95812,2018-04-26,112320,112320
340,S1A95812,2018-04-27,155040,155040
340,S1A95812,2018-04-28,71830,71830
340,S1A95812,2018-04-29,39620,39620
340,S1A95812,2018-04-30,88430,88430
340,S1A95812,2018-05-01,43530,43530
340,S1A95812,2018-05-02,95860,95860
340,S1A95812,2018-05-03,46560,46560
340,S1A95812,2018-05-04,72110,72110
340,S1A95812,2018-05-05,65640,0
340,S1A95812,2018-05-06,28890,94530
340,S1A95812,2018-05-07,55120,55120
340,S1A95812,2018-05-08,59240,59240
340,S1A95812,2018-05-09,48650,48650
340,S1A95812,2018-05-10,69090,69090
340,S1A95812,2018-05-11,70110,70110
340,S1A95812,2018-05-12,58260,58260
340,S1A95812,2018-05-14,47470,47470
340,S1A95812,2018-05-15,53240,53240
340,S1A95812,2018-05-16,57050,57050
340,S1A95812,2018-05-17,51960,51960
340,S1A95812,2018-05-18,52530,0
340,S1A95812,2018-05-19,40650,93180
340,S1A95812,2018-05-21,47670,0
340,S1A95812,2018-05-22,47140,94810
340,S1A95812,2018-05-23,46990,46990
340,S1A95812,2018-05-24,84050,84050
340,S1A95812,2018-05-25,89860,89860
340,S1A95812,2018-05-26,65450,0
340,S1A95812,2018-05-27,29260,94710
340,S1A95812,2018-05-28,29650,29650
340,S1A95812,2018-05-29,81600,81600
340,S1A95812,2018-05-30,117240,117240
340,S1A95812,2018-05-31,108130,108130
340,S1A95812,2018-06-01,95020,95020
340,S1A95812,2018-06-02,74520,74520
340,S1A95812,2018-06-03,37240,37240
340,S1A95812,2018-06-04,71760,71760
340,S1A95812,2018-06-05,80440,80440
340,S1A95812,2018-06-06,64390,64390
340,S1A95812,2018-06-07,80990,80990
340,S1A95812,2018-06-08,80330,80330
